danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
0.571,0.505,1,-9.312,0,0.0238,0.0757,1.04e-05,0.109,0.276,99.562,269467,4,34.87483,12,1
0.715,0.33,6,-15.25,1,0.0998,0.149,0.0,0.0948,0.715,123.801,126907,4,100.75713,4,0
0.633,0.732,8,-6.785,1,0.0707,0.186,1.37e-05,0.13,0.273,126.567,241507,4,34.58011,9,1
0.62,0.477,6,-12.277,0,0.169,0.187,0.0,0.0522,0.757,123.876,201747,5,73.90144,9,1
0.717,0.561,11,-7.898,1,0.245,0.567,0.0,0.439,0.673,93.116,225933,4,29.23132,11,1
0.472,0.856,0,-6.881,1,0.0326,0.146,0.000672,0.175,0.774,151.972,202427,4,34.29431,10,1
0.613,0.754,4,-8.191,0,0.0318,0.00594,0.000318,0.33,0.576,104.651,245093,4,58.98659,10,1
0.696,0.896,9,-9.134,1,0.0332,0.165,0.00591,0.121,0.981,166.978,234573,4,44.20047,10,0
0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,265867,4,26.84971,11,1
0.252,0.158,9,-17.906,0,0.0339,0.995,0.0368,0.0791,0.26,80.878,129267,4,47.73662,5,0
0.652,0.669,6,-7.663,1,0.037,0.0639,3.83e-06,0.0671,0.834,116.088,278000,4,41.61203,10,1
0.688,0.98,5,-4.862,0,0.034,0.0693,0.462,0.16,0.538,132.992,227933,4,45.0153,11,1
0.525,0.811,1,-6.148,1,0.0602,0.00847,0.0,0.266,0.751,199.977,276573,4,41.06696,9,1
0.571,0.797,9,-9.264,1,0.0497,0.000786,0.186,0.0777,0.243,101.003,234560,4,32.00007,9,0
0.94,0.662,7,-8.786,1,0.292,0.0954,0.0,0.376,0.657,101.403,233027,4,51.72619,12,1
0.341,0.964,10,-3.723,0,0.0875,0.171,0.0,0.312,0.68,110.857,75418,4,43.7526,4,0
0.79,0.656,8,-11.13,0,0.301,0.00913,0.0,0.131,0.498,95.583,206240,4,49.58662,9,1
0.817,0.561,2,-13.311,1,0.0539,0.00204,0.00879,0.0421,0.904,99.02,229973,4,40.30897,12,1
0.623,0.942,7,-5.454,1,0.0443,0.317,5.85e-06,0.338,0.829,142.43,248427,4,45.63481,11,0
0.556,0.498,5,-6.796,1,0.16,0.274,2.15e-05,0.0813,0.59,180.21,287960,4,27.73118,14,1
0.697,0.451,2,-7.657,1,0.0776,0.027,6.26e-06,0.13,0.249,180.53,263200,4,15.81051,16,1
0.524,0.641,0,-8.967,1,0.0497,0.0437,2.78e-05,0.159,0.482,141.65,184543,4,46.24419,9,1
0.769,0.624,1,-10.558,0,0.197,0.169,0.0,0.378,0.556,95.24,239067,4,47.99295,7,1
0.885,0.534,5,-8.191,0,0.155,0.248,4.77e-05,0.0357,0.896,80.857,183227,4,87.57876,4,1
0.507,0.832,5,-7.707,1,0.0467,0.0149,7e-06,0.429,0.553,105.923,181307,4,49.13849,8,0
0.451,0.0461,5,-22.294,0,0.0346,0.969,0.924,0.0868,0.207,75.993,416040,4,65.41302,18,0
0.781,0.53,4,-14.848,1,0.0685,0.227,0.0,0.106,0.817,110.157,206360,4,21.57383,11,1
0.694,0.584,7,-9.855,1,0.0404,0.141,0.545,0.112,0.444,120.949,330933,4,103.17266,10,1
0.869,0.725,9,-12.507,0,0.256,0.0453,0.0,0.203,0.699,132.989,261360,4,47.68012,13,1
0.564,0.888,0,-3.389,1,0.0329,0.169,0.000101,0.182,0.461,112.234,350867,4,39.56157,15,1
0.404,0.511,5,-9.427,1,0.0315,0.716,0.0,0.871,0.279,82.025,264160,4,89.54726,11,1
0.483,0.818,11,-7.666,1,0.0444,0.114,0.0,0.367,0.691,175.668,219467,4,22.9639,8,1
0.538,0.577,2,-10.265,1,0.029,0.368,3.36e-05,0.104,0.407,165.984,301760,4,29.55038,16,1
0.696,0.501,5,-9.861,0,0.0828,0.77,0.885,0.156,0.937,98.83,179067,4,55.71328,6,0
0.239,0.235,10,-20.067,0,0.0687,0.468,0.928,0.126,0.332,150.809,77360,4,16.69506,3,0
0.259,0.47,8,-15.241,1,0.042,0.0408,0.237,0.0979,0.396,79.972,367307,4,36.61866,17,0
0.591,0.574,5,-8.276,0,0.0269,0.228,1.43e-05,0.0794,0.229,131.495,268160,4,34.02821,11,1
0.59,0.661,9,-11.361,0,0.0304,0.0401,6.95e-05,0.0464,0.406,93.104,249067,4,45.02391,10,1
0.616,0.807,8,-11.4,1,0.0348,0.000303,2.37e-05,0.193,0.637,111.054,235360,4,39.61848,10,1
0.686,0.822,7,-12.094,1,0.0764,0.00325,0.27,0.732,0.444,119.987,291933,4,84.08633,8,0
0.284,0.683,2,-4.907,0,0.0303,0.0557,0.855,0.529,0.308,109.757,113147,3,69.5824,4,0
0.734,0.659,1,-5.191,1,0.0711,0.0983,0.0,0.252,0.388,116.485,391040,4,29.15955,15,1
0.717,0.395,4,-10.693,1,0.0266,0.786,0.000246,0.155,0.512,111.682,217333,3,30.60704,14,0
0.748,0.799,1,-9.322,1,0.0438,0.00348,1.59e-06,0.103,0.795,105.569,275107,4,20.53487,11,1
0.652,0.535,9,-12.21,1,0.0386,0.908,5.26e-05,0.117,0.961,99.097,139267,4,61.86275,6,0
0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,340200,4,66.99943,14,1
0.685,0.819,1,-8.686,0,0.0405,0.206,2.23e-06,0.0251,0.937,109.855,246107,4,25.79109,11,1
0.84,0.56,6,-10.53,0,0.21,0.00195,0.00417,0.633,0.775,111.815,261853,4,38.13758,13,1
0.79,0.574,8,-11.129,0,0.0622,0.00838,0.0182,0.0963,0.82,98.034,249000,4,21.02595,11,1
0.245,0.819,6,-8.1,1,0.0524,0.00541,0.00772,0.423,0.381,91.605,403840,4,32.94822,13,0
0.57,0.653,2,-10.459,1,0.0374,0.778,0.147,0.223,0.736,126.532,211747,4,30.79731,13,0
0.767,0.839,8,-5.519,1,0.0613,0.0318,9.31e-06,0.111,0.461,98.055,281613,4,49.1033,12,1
0.821,0.549,8,-3.591,1,0.0371,0.0437,0.0,0.0737,0.963,100.023,360507,4,30.97036,16,1
0.421,0.0875,9,-23.138,0,0.0392,0.805,0.794,0.0859,0.0373,115.891,402360,5,63.72166,18,0
0.287,0.214,8,-13.261,0,0.0325,0.847,0.000203,0.0847,0.457,79.557,191467,4,74.29303,8,0
0.438,0.00343,2,-30.785,0,0.0438,0.996,0.711,0.0796,0.459,74.291,122467,3,83.84389,4,0
0.541,0.678,9,-9.548,0,0.031,0.84,0.603,0.14,0.711,126.062,280293,4,24.01529,11,0
0.635,0.74,3,-4.439,0,0.0355,0.00465,0.0152,0.129,0.857,200.102,221293,4,16.14569,11,1
0.426,0.396,7,-13.434,0,0.0443,0.932,0.907,0.166,0.703,140.153,343133,4,32.12602,16,0
0.11,0.319,8,-20.953,1,0.0393,0.265,0.93,0.121,0.131,83.743,149667,3,26.06939,10,0
0.389,0.916,2,-6.481,1,0.0513,0.0408,0.0,0.28,0.582,205.733,255624,4,43.76449,13,1
0.314,0.0669,3,-14.003,1,0.0299,0.903,0.0,0.154,0.0425,101.631,249173,5,43.66092,13,0
0.524,0.124,3,-23.955,1,0.0533,0.935,0.943,0.102,0.478,87.248,70560,4,39.34938,4,0
0.584,0.337,7,-15.206,0,0.0277,0.738,0.00256,0.0936,0.224,127.966,320573,4,30.85216,17,0
0.448,0.365,8,-7.159,1,0.0264,0.697,0.0,0.136,0.134,91.19,313973,3,33.53105,7,0
0.934,0.459,1,-7.654,1,0.189,0.0516,0.0,0.222,0.697,103.04,239547,4,38.01367,12,1
0.838,0.401,0,-9.808,1,0.0506,0.111,0.00811,0.0478,0.74,93.49,224800,4,27.98746,11,1
0.704,0.701,2,-8.031,1,0.46,0.549,0.0,0.664,0.618,92.032,217507,4,52.70197,9,1
0.665,0.787,5,-8.393,1,0.0328,0.0736,0.000132,0.143,0.358,122.478,290640,4,32.4051,14,1
0.914,0.528,3,-9.114,1,0.0508,0.499,4.38e-06,0.0454,0.898,107.557,241360,4,35.02997,10,1
0.675,0.659,9,-8.787,0,0.95,0.706,0.0,0.113,0.172,79.457,158427,1,77.85195,5,1
0.579,0.385,9,-14.643,1,0.0431,0.636,0.0,0.0478,0.769,108.793,269400,4,59.84825,12,0
0.295,0.474,8,-19.072,0,0.0482,0.825,0.918,0.134,0.11,114.144,713600,3,58.27581,38,0
0.537,0.291,1,-9.619,1,0.0266,0.343,0.0,0.11,0.0643,76.086,234707,4,26.38504,13,1
0.522,0.182,9,-17.453,1,0.0424,0.899,0.198,0.113,0.453,86.174,276293,4,34.82076,10,0
0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,287440,4,49.43096,10,1
0.183,0.235,2,-17.632,0,0.0366,0.000117,0.857,0.136,0.037,107.603,373173,4,33.3797,22,0
0.69,0.411,10,-10.617,0,0.0432,0.851,0.095,0.136,0.373,77.031,271488,4,69.46005,11,0
0.678,0.406,2,-11.528,1,0.0436,0.0968,0.0,0.0607,0.503,168.053,224000,4,40.85746,11,1
0.432,0.00555,7,-30.164,1,0.0648,0.994,0.952,0.0998,0.247,90.383,365907,4,60.10183,17,0
0.449,0.775,7,-12.029,1,0.0405,0.162,0.149,0.248,0.313,94.907,249768,4,16.52584,14,0
0.768,0.847,7,-4.652,1,0.122,0.00412,0.0,0.0843,0.653,95.046,255960,4,17.44817,14,1
0.229,0.178,4,-16.679,0,0.0402,0.728,0.0115,0.133,0.0937,137.681,435200,4,69.06485,19,0
0.672,0.697,11,-7.223,1,0.0251,0.427,0.0,0.131,0.757,103.358,182307,4,25.28072,10,1
0.327,0.823,7,-7.122,1,0.0394,0.019,8.2e-05,0.124,0.489,94.023,308867,4,33.46582,12,1
0.552,0.501,9,-6.868,1,0.0275,0.1,0.854,0.113,0.441,118.037,191400,4,33.78685,7,0
0.324,0.603,8,-8.014,0,0.0361,4.06e-06,0.102,0.1,0.353,140.697,278348,4,29.92023,11,0
0.215,0.666,8,-6.442,1,0.0364,0.368,1.88e-06,0.0891,0.244,159.234,241693,4,39.54298,13,0
0.606,0.87,2,-9.012,0,0.0282,0.0119,0.00386,0.127,0.855,104.99,302733,4,40.12425,13,1
0.187,0.941,11,-9.103,0,0.0798,0.00636,0.601,0.458,0.274,189.189,261960,4,52.78916,10,0
0.744,0.697,8,-14.753,1,0.0631,0.039,0.0,0.171,0.683,119.955,258200,4,24.91855,13,1
0.545,0.337,10,-12.365,1,0.0326,0.669,0.000531,0.651,0.751,119.026,171467,4,66.04005,7,0
0.259,0.0259,4,-28.279,1,0.0354,0.971,0.158,0.12,0.181,76.561,186733,3,47.99073,10,0
0.682,0.616,7,-10.232,1,0.0339,0.299,8.23e-06,0.0995,0.963,105.015,136640,4,42.39167,6,0
0.156,0.00217,2,-32.645,1,0.0465,0.956,0.000898,0.132,0.0985,74.833,161515,3,26.57168,9,0
0.611,0.0975,0,-11.57,1,0.0289,0.745,0.856,0.101,0.399,88.835,179333,4,36.48749,6,0
0.567,0.279,10,-11.763,1,0.0377,0.693,0.289,0.096,0.764,87.581,146093,4,84.28648,5,0
0.671,0.733,3,-10.884,0,0.0283,5.01e-05,0.858,0.0745,0.803,123.577,225933,4,31.81401,10,1
0.575,0.727,2,-9.539,1,0.0281,0.00952,0.00754,0.054,0.504,97.995,270533,4,52.52989,11,1
0.739,0.864,10,-9.323,0,0.0693,0.0277,0.897,0.333,0.402,123.684,584133,4,79.12952,23,0
0.499,0.567,0,-12.544,1,0.0295,0.00183,0.848,0.0931,0.078,128.027,423333,4,49.07164,18,0
0.51,0.667,8,-4.715,1,0.0294,0.292,0.00683,0.313,0.356,125.887,327747,4,35.93928,12,1
0.396,0.945,11,-5.872,0,0.153,0.554,0.0,0.18,0.416,120.417,159907,4,35.45056,7,0
0.316,0.981,4,-4.369,0,0.0685,0.000781,0.0148,0.458,0.68,152.922,115907,4,63.98437,4,0
0.454,0.933,2,-6.539,1,0.0912,0.024,0.0421,0.493,0.141,122.909,276080,3,20.35231,13,1
0.556,0.0472,2,-24.544,1,0.0804,0.949,0.108,0.114,0.37,83.622,207560,4,19.47325,12,0
0.248,0.991,2,-4.659,1,0.149,0.000642,0.217,0.306,0.158,136.983,192787,4,61.47835,9,0
0.703,0.359,7,-11.785,1,0.0505,0.0822,0.93,0.11,0.0701,92.068,108306,4,56.70848,5,0
0.466,0.448,6,-6.651,1,0.0293,0.686,8.49e-06,0.142,0.153,119.513,307467,4,68.4094,13,1
0.507,0.411,10,-8.657,1,0.0276,0.308,0.0,0.106,0.184,102.806,268960,3,17.45857,11,1
0.628,0.741,0,-9.708,1,0.0307,0.468,0.384,0.0996,0.628,110.054,299200,4,79.60958,11,0
0.727,0.629,6,-5.022,0,0.0331,0.288,0.0,0.107,0.518,119.663,219360,4,23.93764,9,1
0.263,0.871,2,-7.496,1,0.131,0.106,0.0,0.363,0.622,206.679,278960,4,25.21243,10,1
0.693,0.324,11,-15.085,1,0.205,0.796,0.0,0.246,0.382,144.14,158307,4,28.18392,9,0
0.425,0.519,9,-9.707,1,0.0279,0.185,0.0,0.102,0.208,143.887,273773,4,17.38842,12,1
0.773,0.737,8,-8.314,1,0.146,0.00993,0.0234,0.295,0.691,96.909,268160,4,21.10311,12,1
0.892,0.768,10,-2.345,0,0.181,0.0156,0.00906,0.34,0.566,103.003,243440,4,31.4051,12,1
0.723,0.857,7,-9.989,1,0.241,0.0523,2.66e-05,0.149,0.642,129.87,201893,4,30.67783,10,1
0.448,0.633,11,-7.305,0,0.0399,6.69e-05,0.000355,0.111,0.782,128.273,202533,4,30.48082,11,0
0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,265107,4,35.34871,9,1
0.705,0.511,6,-7.422,0,0.202,0.125,1.72e-06,0.153,0.581,82.011,229773,4,48.31709,10,1
0.696,0.861,8,-7.298,0,0.0342,0.253,0.0,0.287,0.904,110.069,223453,4,33.53568,10,1
0.422,0.842,1,-4.629,1,0.0339,1.74e-05,0.922,0.0835,0.768,86.142,208600,4,76.09562,7,0
0.811,0.863,1,-4.133,1,0.145,0.0126,0.00535,0.11,0.865,104.837,259520,4,76.29585,9,1
0.832,0.838,1,-5.414,0,0.0421,0.0791,0.0,0.152,0.965,100.021,218733,4,37.38921,11,1
0.191,0.892,2,-10.574,1,0.224,0.000154,0.0553,0.114,0.627,183.346,184653,4,34.98961,7,0
0.706,0.933,8,-4.442,1,0.0467,0.0339,0.000323,0.138,0.762,99.451,253667,4,23.3467,11,1
0.615,0.72,9,-5.16,0,0.0658,0.068,0.0105,0.0889,0.696,94.002,226947,4,23.08257,12,1
0.678,0.77,9,-4.399,0,0.222,0.00583,0.0,0.109,0.412,90.0,284000,4,20.72422,12,1
0.771,0.672,11,-9.281,0,0.0527,0.33,0.000208,0.156,0.753,91.048,295893,4,25.26834,12,1
0.218,0.972,3,-6.097,1,0.228,0.113,0.32,0.355,0.167,138.859,47400,3,23.95958,4,0
0.506,0.931,5,-5.635,1,0.0305,0.00146,0.0227,0.27,0.865,129.568,248973,4,42.28143,11,1
0.265,0.137,0,-20.642,0,0.0491,0.867,0.132,0.048,0.134,82.954,517707,4,38.97169,22,0
0.537,0.132,0,-14.821,1,0.0398,0.964,0.638,0.338,0.556,150.377,240000,3,37.72066,9,0
0.724,0.778,1,-8.924,1,0.0618,0.00151,0.112,0.387,0.768,112.518,269067,4,22.44643,10,1
0.363,0.207,0,-20.646,1,0.0306,0.589,0.75,0.119,0.0859,192.25,137600,3,26.74812,7,0
0.456,0.29,0,-13.232,0,0.0428,0.895,0.94,0.106,0.512,158.908,174133,5,38.86235,7,0
0.441,0.258,7,-11.227,1,0.0276,0.661,0.0,0.106,0.172,77.988,214827,1,38.26672,11,1
0.811,0.447,2,-11.298,0,0.0433,0.546,0.0,0.0615,0.92,111.435,160827,4,42.1345,7,0
0.259,0.691,5,-10.332,1,0.0454,0.000817,0.452,0.634,0.396,112.232,180000,4,35.86568,9,0
0.689,0.152,5,-20.299,1,0.0308,0.834,1.8e-06,0.0952,0.202,89.1,208200,4,29.94393,11,0
0.317,0.197,5,-20.666,1,0.0427,0.665,0.747,0.103,0.119,91.994,200333,4,68.07635,10,0
0.742,0.863,5,-7.823,1,0.038,0.177,5.59e-06,0.0699,0.776,131.196,271133,4,24.82981,12,1
0.668,0.892,7,-6.767,0,0.0775,0.0766,1e-05,0.135,0.899,108.237,256733,4,104.88036,8,1
0.638,0.937,0,-4.642,1,0.0444,0.0942,0.0,0.327,0.762,100.03,192333,4,22.51275,9,1
0.721,0.836,8,-3.972,0,0.206,0.112,0.0,0.235,0.508,126.279,244053,4,18.75298,11,1
0.776,0.468,0,-8.35,1,0.144,0.00138,0.0,0.162,0.233,146.149,308027,4,27.32608,15,1
0.849,0.495,6,-10.399,0,0.204,0.00243,3.53e-06,0.0722,0.666,99.872,244640,4,65.58327,8,1
0.524,0.706,8,-6.91,1,0.0427,0.0383,0.000111,0.0737,0.425,127.645,403920,4,68.16121,15,1
0.917,0.665,8,-6.053,1,0.0924,0.0816,0.0,0.196,0.808,91.082,253800,4,63.50453,9,1
0.46,0.416,5,-13.121,1,0.0902,0.891,0.0,0.247,0.377,96.098,119307,3,24.50067,7,0
0.724,0.471,0,-11.143,1,0.0358,0.448,2.5e-06,0.218,0.442,97.211,295693,4,47.65505,12,1
0.562,0.574,4,-14.036,0,0.0398,0.933,0.911,0.544,0.564,114.238,336400,4,27.3269,14,0
0.488,0.972,9,-7.017,0,0.0688,0.00855,0.00116,0.286,0.602,162.833,138053,4,21.33321,9,0
0.449,0.487,9,-9.967,1,0.031,0.47,0.000129,0.691,0.389,76.487,213467,4,105.59304,6,1
0.331,0.254,6,-15.98,1,0.0339,0.824,0.52,0.0911,0.229,83.94,449600,3,65.76794,19,0
0.62,0.504,0,-7.26,1,0.0301,0.669,0.0,0.11,0.266,112.681,332067,4,40.28712,10,1
0.663,0.546,5,-5.234,1,0.0269,0.0322,0.000572,0.107,0.656,88.171,289533,4,110.3566,9,1
0.57,0.575,9,-7.032,1,0.0318,0.267,0.0,0.0823,0.421,135.903,216373,4,33.2269,11,1
0.465,0.651,0,-10.418,1,0.0331,0.176,0.0,0.0949,0.271,178.414,263813,4,31.13024,10,1
0.624,0.845,11,-6.705,1,0.0637,0.301,0.0,0.335,0.546,98.361,200227,4,32.19154,9,1
0.812,0.834,6,-7.722,1,0.0375,0.0663,0.000443,0.115,0.817,106.425,196880,4,55.2383,9,1
0.665,0.822,8,-9.869,1,0.0383,0.189,0.00673,0.162,0.795,117.34,350040,4,34.83423,14,1
0.544,0.185,0,-23.025,1,0.042,0.957,0.938,0.0681,0.755,160.017,234213,3,60.73291,11,0
0.869,0.732,8,-5.405,1,0.0559,0.0162,5.74e-05,0.0627,0.944,130.064,237267,4,43.6293,9,1
0.258,0.919,9,-6.927,1,0.0809,0.065,0.0,0.279,0.636,93.62,187293,4,88.79369,5,1
0.368,0.592,7,-13.544,1,0.1,8.13e-05,2.01e-06,0.0823,0.461,123.467,226160,4,24.2763,12,0
0.742,0.619,10,-4.149,0,0.0302,0.101,0.0,0.122,0.622,119.879,303093,4,34.26654,13,1
0.631,0.516,8,-8.225,1,0.0353,0.413,0.0,0.115,0.18,116.654,329800,4,43.33309,14,1
0.402,0.046,5,-22.779,1,0.033,0.979,0.513,0.0771,0.0967,104.425,159667,4,26.31638,9,0
0.409,0.857,10,-9.709,1,0.0442,0.208,8.93e-05,0.0493,0.881,148.739,138867,4,38.63422,6,0
0.22,0.0512,7,-23.172,1,0.0433,0.989,0.835,0.0785,0.0352,99.038,63867,4,39.35029,4,0
0.471,0.47,9,-10.136,0,0.03,0.697,0.0,0.107,0.359,82.834,201627,4,46.04383,9,0
0.673,0.859,11,-6.511,1,0.0271,0.00497,1.92e-05,0.274,0.959,116.477,294293,4,32.1454,9,1
0.337,0.765,0,-7.323,1,0.128,0.000768,0.000108,0.701,0.727,147.041,147387,4,32.27974,6,0
0.657,0.45,0,-9.56,1,0.0616,0.702,0.487,0.0597,0.956,176.542,142760,4,64.2193,6,0
0.576,0.813,6,-5.69,1,0.0297,0.00354,0.143,0.0712,0.857,125.686,201133,4,52.60202,8,1
0.728,0.324,0,-9.467,0,0.0258,0.307,0.00198,0.0554,0.252,112.212,318467,4,26.51395,14,1
0.581,0.468,9,-15.763,0,0.0314,0.0251,0.0845,0.0831,0.49,116.04,358427,3,23.19227,20,1
0.628,0.753,11,-8.778,1,0.468,0.211,0.0,0.12,0.559,86.194,196000,4,23.28395,13,1
0.414,0.291,6,-13.433,1,0.0476,0.787,0.000118,0.849,0.693,168.029,160000,4,38.5726,7,0
0.262,0.304,0,-25.125,1,0.0614,0.911,0.715,0.174,0.17,67.648,157800,3,23.98723,7,0
0.876,0.71,11,-12.908,1,0.347,0.0654,0.00312,0.918,0.724,98.305,218333,4,19.18055,10,1
0.542,0.793,8,-8.203,1,0.053,0.0423,3.95e-06,0.0814,0.708,173.931,256520,4,33.0209,14,1
0.417,0.289,11,-12.173,1,0.0324,0.0101,0.933,0.0989,0.055,129.739,308133,5,30.4,13,0
0.363,0.449,4,-10.442,1,0.0324,0.359,0.279,0.0741,0.085,141.233,395600,4,43.46291,18,0
0.555,0.841,0,-6.704,1,0.351,0.281,0.0,0.244,0.802,82.871,315893,4,21.82731,15,1
0.574,0.846,1,-9.392,1,0.04,0.00223,0.0123,0.0829,0.497,109.539,357068,4,27.34772,13,0
0.731,0.499,11,-13.619,0,0.374,0.0527,0.0015,0.0362,0.47,202.675,213733,4,35.99987,10,1
0.146,0.00787,5,-24.586,1,0.0407,0.989,0.846,0.0717,0.0284,66.998,275040,3,35.96436,12,0
0.406,0.779,1,-8.454,0,0.0337,0.0261,2.71e-06,0.115,0.47,106.018,229840,4,25.29697,11,1
0.0617,0.887,7,-4.305,1,0.0636,0.0399,0.000157,0.619,0.48,198.592,192533,4,26.6064,10,0
0.624,0.814,9,-9.07,0,0.0426,0.00016,0.869,0.0626,0.52,160.911,177450,4,53.32418,8,0
0.52,0.756,11,-3.909,1,0.0288,0.122,3.53e-05,0.389,0.286,122.448,260760,4,45.10632,10,1
0.741,0.81,5,-10.751,1,0.0524,0.241,0.18,0.0921,0.827,119.629,305773,4,33.34488,12,1
0.631,0.852,1,-3.181,1,0.029,0.0601,0.000102,0.144,0.834,132.018,255600,4,29.66725,14,1
0.801,0.617,5,-8.031,0,0.0287,0.0645,0.0,0.177,0.961,106.642,223040,4,38.19674,10,0
0.556,0.993,1,-5.067,1,0.0464,0.0105,0.0341,0.403,0.702,124.016,173667,4,40.94597,10,1
0.824,0.48,0,-6.745,0,0.144,0.178,0.0,0.167,0.724,88.029,261080,4,24.82656,10,1
0.343,0.511,1,-10.341,1,0.144,0.45,0.0,0.227,0.375,49.285,233267,3,22.14151,10,0
0.559,0.953,2,-4.657,1,0.0568,0.000283,0.188,0.187,0.236,130.053,301067,4,38.21508,8,1
0.8,0.693,0,-6.413,1,0.216,0.00193,0.0,0.25,0.863,107.896,78367,4,20.17106,4,0
0.606,0.805,7,-5.451,1,0.0318,0.125,0.0,0.351,0.44,81.488,215640,4,47.66,10,1
0.815,0.723,10,-6.903,0,0.126,0.0524,0.0068,0.0508,0.781,106.031,271813,4,32.04893,12,1
0.563,0.585,10,-15.352,0,0.0444,0.00251,0.912,0.0795,0.742,144.5,314907,4,42.28513,13,0
0.422,0.92,1,-4.874,0,0.0884,0.000137,0.0172,0.241,0.393,76.196,245840,4,163.09262,4,0
0.285,0.963,9,-3.137,1,0.0645,0.00212,0.753,0.688,0.48,128.627,389600,4,28.71281,12,0
0.783,0.885,6,-7.747,0,0.0648,0.00531,0.752,0.0435,0.941,92.042,265667,4,49.84596,12,1
0.758,0.911,6,-4.192,0,0.0409,0.0467,0.00252,0.687,0.911,109.974,198067,4,49.14451,7,1
0.726,0.679,1,-6.219,1,0.0473,0.0149,1.49e-06,0.0837,0.751,107.02,235973,4,32.66922,9,1
0.874,0.63,1,-3.585,1,0.298,0.0578,0.00479,0.0582,0.717,95.0,281600,4,65.26743,10,1
0.71,0.768,0,-6.949,1,0.0345,0.327,0.00329,0.162,0.237,126.122,268267,4,46.41828,8,1
0.168,0.00198,9,-40.147,0,0.0493,0.98,0.957,0.104,0.0279,69.344,172867,3,32.46112,10,0
0.725,0.653,7,-9.365,1,0.0238,0.134,0.00675,0.272,0.582,103.003,318040,4,25.0056,17,1
0.704,0.642,1,-10.11,1,0.39,0.00704,1.43e-06,0.161,0.72,92.09,209973,4,23.7503,12,0
0.525,0.452,7,-12.175,1,0.222,0.755,0.00192,0.868,0.666,90.611,446360,4,42.46058,17,0
0.537,0.458,6,-8.739,1,0.0314,0.321,0.0,0.107,0.419,111.972,192067,4,49.69756,9,0
0.205,0.581,9,-8.092,1,0.0434,0.0699,0.854,0.0807,0.169,84.302,296200,4,13.51356,14,0
0.657,0.648,0,-11.238,1,0.0366,0.0214,0.77,0.35,0.311,133.317,326173,4,36.85613,13,0
0.567,0.821,6,-5.894,1,0.0371,0.418,0.0,0.108,0.895,150.106,132307,4,83.96083,6,1
0.721,0.924,1,-8.282,1,0.0396,0.000683,0.00382,0.0817,0.694,130.947,244133,4,29.70752,12,1
0.553,0.743,9,-6.794,1,0.0281,0.0365,1.65e-05,0.194,0.528,166.499,269800,4,48.47567,12,1
0.669,0.809,7,-7.146,1,0.147,0.00137,0.0,0.38,0.572,97.885,249293,4,37.20123,9,1
0.48,0.628,6,-7.643,1,0.0262,0.174,3.28e-05,0.0753,0.541,143.412,240547,4,22.73478,11,1
0.908,0.938,2,-5.682,1,0.201,0.0691,0.0,0.799,0.751,113.974,300533,4,24.01126,9,1
0.536,0.693,7,-13.96,1,0.0413,0.0138,0.000439,0.0677,0.798,142.982,102067,4,19.50867,8,0
0.332,0.572,0,-13.904,1,0.0329,0.000701,0.732,0.112,0.287,146.809,205907,4,103.25433,8,0
0.858,0.76,4,-7.895,0,0.254,0.0217,0.0,0.322,0.951,93.082,247613,4,30.41843,11,1
0.306,0.0687,7,-21.095,0,0.0468,0.986,0.234,0.0698,0.147,137.235,199440,4,40.67931,8,0
0.61,0.65,6,-5.873,1,0.0413,0.00598,0.222,0.0934,0.886,116.724,175533,4,52.25852,7,0
0.581,0.825,4,-9.689,0,0.0373,0.000859,0.095,0.11,0.663,120.362,318667,4,43.01562,11,1
0.545,0.452,4,-8.604,1,0.0248,0.595,1.29e-06,0.161,0.297,91.294,169547,4,38.50964,9,1
0.855,0.798,1,-4.018,1,0.237,0.0101,0.000615,0.628,0.855,90.429,295933,4,32.78184,10,1
0.534,0.651,0,-9.019,1,0.0361,0.311,0.0,0.367,0.96,160.576,205973,3,53.2252,10,0
0.474,0.149,4,-14.127,0,0.0463,0.897,0.15,0.141,0.397,122.212,379840,4,35.82244,18,0
0.825,0.467,6,-14.055,1,0.0753,0.371,0.845,0.0594,0.249,96.012,385520,4,24.28685,14,0
0.227,0.0227,11,-29.761,1,0.0432,0.988,0.909,0.103,0.04,84.99,498867,4,53.77873,23,0
0.325,0.828,1,-9.636,1,0.0344,4.28e-05,0.0933,0.0858,0.824,111.289,356067,4,28.17179,15,0
0.76,0.458,7,-8.834,1,0.19,0.376,0.000229,0.143,0.581,84.08,267093,4,69.92915,11,1
0.529,0.509,0,-8.926,1,0.0253,0.415,0.0,0.171,0.27,142.311,221427,4,41.27974,12,1
0.777,0.66,8,-7.794,0,0.266,0.0934,1.22e-05,0.0478,0.565,89.224,271973,4,41.27306,12,1
0.25,0.3,11,-16.227,1,0.0475,0.941,0.943,0.0822,0.0398,116.647,322067,3,64.16556,12,0
