PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target
16717.607565405306,41.425983805703474,3.780251777709689,-4.771166268117025,0.45745144706130536,0.09426637053581303,-0.3485907342308117,-0.2217714350385959,-0.0030435165125376647,-0.12642949925097874,1
61290.60815489291,-14.358969816910413,2.6879472647828058,4.28561261375173,0.2422497278227135,-0.73355390147525,0.0609421248198112,0.0637219990241153,-0.13559563329251936,0.13431712930674547,0
-165575.39151973647,-39.76032063158103,13.753002348776464,-3.921179735445357,-0.6023714142370201,-0.30326901237132825,-0.12424331199944416,0.33124233052756497,0.21970164470298253,0.08667713720269823,0
21264.607905008234,7.024679344910593,-0.6911747330263617,-1.7058747414269868,0.3924579150123828,0.028064643493066286,-0.01272182157448008,-0.23153056944042918,0.7327837243057698,0.24240806657226857,1
4397.608039303132,-5.677645258108339,-0.8609505584645092,-3.7042981253556992,0.42757903240555595,0.1069368590195621,0.1496320254468643,-0.01657663896157671,0.16438532004545894,-0.12750548089259167,0
-36695.39176859758,-26.438522143927738,-5.256809589330186,-3.6624733900187625,0.41843899173561444,-0.1977086550242468,-0.1828501016342206,0.23980876720245917,0.09640137403632683,0.13972501377383892,0
-53855.391938183246,-9.085269381256643,-2.278747814174452,-1.710204942990831,0.3757089458158017,0.08749718965808505,0.10509489245962028,-0.016926837498992917,-0.14762248068639672,0.11011595873943959,1
-53909.39195792227,-8.374023391351226,-4.421485136976623,-3.687992445899149,0.4122213384566344,-0.06237241448765564,0.09994662010204228,-0.10802107370613007,0.14548886956171816,-0.05383199379913759,1
20344.60793574543,4.212102537759481,-0.06580566544146145,5.286735291804349,0.23274261485728473,0.037597150516527525,0.2841860947722543,-0.004742519413776213,-0.14086179920523145,-0.12546295594301848,0
29570.60804279123,-5.749624348855257,-0.8129094146413971,-4.694526547176768,0.4589022855271014,0.011560177327655964,0.006578031605941458,-0.2785397657585195,-0.12099078175035642,0.05596048627426103,1
70624.60741019758,54.50610385721552,0.6664411965239374,-3.7262502689672385,0.42822148005056987,0.11923307320962956,0.030862791840135625,-0.18743371963167207,-0.15323729617561588,0.19742226139088276,1
-20940.391807490574,-19.38459851134596,0.9517616924594948,2.252418219487183,-0.6939029139882453,0.3272900648951709,0.23962439720462278,0.07603764760074846,-0.22821378447090904,0.162022636782138,1
1130.607949677106,3.1104563595977925,0.38164383050808615,3.2761897371656286,0.2852514384132987,0.10189652307841865,0.024059200833877213,-0.19168307701671528,-0.18594013570169732,0.08816989992862095,1
-8402.39208523467,7.856679114199764,2.7544204135098034,-1.7545257942202521,0.37806365723217555,0.23874197899652963,0.39171670122531355,0.0001825281311474652,-0.005236071436387393,-0.06788213031021154,0
-87509.3922636744,21.227799916700445,-1.8891754390655953,1.256499421531379,0.2908252456703529,-0.0421568108005068,0.18304883804391742,-0.179472482093604,0.4004465935649895,-0.040668825719891964,0
34064.60804762439,-7.639982010145264,-3.3299435547307388,-3.6660800441509096,0.4297650692043112,-0.13275176400436645,0.12948306859485878,-0.35659224971901327,0.3387744581697067,-0.11621221794193398,0
143464.60813464335,-16.19822319345516,-5.115788198983916,0.3978582977354554,0.3774900475546067,0.08439872080343504,-0.002377224716914359,-0.05026329088863873,-0.15116063991439224,0.1529824126168114,1
73490.60772516641,26.563498632398616,3.1222169623692184,-5.756801426072994,-0.5200320394071227,0.2758363407339825,0.19510893541863203,-0.14193202031630797,-0.20757787205482894,0.13054626119512233,1
-33349.39195182898,-5.376741838435543,2.1589556640199703,4.248437050415518,0.2538377833066689,0.20134402984833408,0.20773050734826576,-0.14888937565699356,-0.16533936951784928,0.19116813220551632,1
58157.607981673726,-2.039067521423733,-4.0899512477374875,3.346300615246827,0.28839346342602973,0.17704300674779855,0.20618684511322022,0.19991835849725462,0.05801604598546149,-0.03214022407046188,1
-10135.39189188362,-8.363115195953258,5.805916800821686,-4.797271285624397,-0.5324662484269778,0.32894799745637476,-0.1541350032994405,0.13816974768813473,0.5712605526553669,0.04776947937362417,0
35157.60795007041,1.432725331172279,-2.771065286601904,5.323211523929923,0.26280990517555514,0.05837813148256429,-0.46024951562429356,-0.0029448039660671353,0.03701587864260773,-0.10626085883194819,1
42583.607943232455,4.40418449603961,0.5980686577067696,-3.7099225672055787,0.44123209403122415,0.24391358146191278,0.038576234197236596,0.08089272062667563,0.07707064164294657,0.14010135145849772,1
44477.60799375328,0.6370499111967072,2.219822544762428,-3.745598081694556,-0.5765189640759034,0.20149069132556402,0.48121333032032304,0.21178774540711445,0.09261662131291476,-0.006864212456347427,0
-154002.3921983587,17.47622681644429,2.8543684530682456,-1.8151534499021293,0.3515774996404477,0.025493975968612793,0.08611945401686501,-0.33570443619761714,-0.033133481725320685,0.17119212721412302,0
40157.60792590028,5.390082043413035,-0.015606899898731673,3.272362571912731,-0.7124061200393688,0.3343837151855063,0.2579876461429466,0.16026220846161612,-0.14108493648768897,0.042618100415516495,1
-1282.391935048165,-7.0300010820144365,1.3787200513384537,1.2489590866137863,-0.6765797006379797,0.3153663152161288,0.3596912898210889,0.06390807227323468,0.030956776865774433,0.0726186672012327,1
-55469.392156185495,12.057636385358816,-0.8533358617676022,-0.7375785772879225,0.3419994700510253,0.21261175251685727,0.33615638922185725,0.20865935030391994,-0.16112409534317984,-0.1353923646758513,1
-21909.391903198244,-13.240972436703917,-4.141284533546955,-0.6772103164027047,0.35602112155183524,0.15666836773591478,0.21667737881321314,0.21925572373622523,-0.044686266711282965,-0.026413921374839337,1
257530.60806287907,-2.577797545195743,5.903957398533346,5.321574498210095,0.2851127380862257,-0.5206317455748661,-0.46828101724920485,0.15338409956959898,-0.04271099811839225,-0.03854581676437442,0
-13175.391682083742,-32.710193264468224,-1.8714900318637555,3.3126418073465635,0.28301599598795363,-0.05387206945210606,0.2190838872703117,-0.31630272524121894,0.031155090744084547,-0.15917752917242514,0
-46482.391869740284,-11.835255400913736,4.123654565307516,-0.7733112560264606,0.35458511296372375,0.36513574844089297,0.4998989492034293,0.17477152779207614,-0.16918291411446007,0.03309402937277158,1
40154.60745315084,51.726786300461946,3.8673857231464845,5.228533057769858,0.23535529486362852,0.2539468031179419,0.18254070513456425,-0.02755172302736277,-0.06246358647122272,-0.16539203887484233,1
27589.607916413755,6.351162948975766,-0.25364402981493844,-4.707811524121639,0.45992655538303495,0.3310436167412184,-0.04164114239321901,0.45562723394894267,0.2677518516539457,-0.2545131214264438,1
370717.60799341596,2.3864324470241423,1.2251877483443314,-2.5897490253354567,0.4359047397802857,-0.7021269359217732,0.41752007304682087,-0.06731475129543045,0.7700471847209667,-0.0037914622523060096,0
-38682.391831169836,-18.258804666334836,-1.284221600208155,-5.709403877071599,0.4508528190857154,-0.013472223843961037,0.28282134654327257,0.250637094565084,-0.1829815099885037,0.062304209001194745,1
-83802.39226220417,22.000091305409917,-0.45519704272678957,-0.7562622742394719,0.3555941606346174,0.17802345319357,-0.3464570152565697,0.25100025972923024,0.22001166094216293,-0.1548257058647054,0
-18642.39195235332,1.1970592245799112,13.335175065011201,3.1371155789009753,0.27118063101809825,-0.22280194443943516,-0.1433368708624238,0.3908561142824749,0.20735280013297167,0.09566651215618484,0
64837.6084697484,-46.26285958781942,-1.9334166893562517,0.3298728211867531,-0.6284200413051586,0.15985835459346356,0.15343604972447614,-0.13876891569228228,0.4472678088879315,0.22774431981696014,1
15824.607796019756,17.131940739463356,-0.92445843173519,-3.7322766377309127,-0.5754580145191388,0.2716876386756753,0.09146320693154086,0.20732370455427224,-0.13451687480939523,0.059892800742992226,1
-112975.39149126143,-47.32221006164411,4.574776748901413,-3.7819688959259987,0.44900383135478733,0.2683715637642224,-0.4935762562191486,0.08897603051088027,0.06689873784980169,-0.04879856094058517,0
245250.60753556396,44.55570303171904,1.5739805922898682,-3.683626405537858,-0.5436677204492272,-0.16632438227038854,-0.26944428073075566,0.2969233771391667,-0.08776292304012784,0.07368237841979493,0
-131842.3921577941,12.829565903889444,1.3570287541465829,2.210699999159563,0.2248062989448202,-0.5678495865462955,0.4361484872314209,0.37499781694853523,0.1351266451868921,0.006416024351038601,0
14984.6082828568,-27.68061069353775,0.486424441465086,-1.7027761298442197,0.3930971545340193,-0.07941763584485034,0.23060250376642033,-0.4352128463092703,0.17953053975112945,-0.24487387365977714,1
-41373.39155472872,-38.847214819493246,8.73324797180749,5.175824575129655,-0.7344635471835644,0.14745260529788126,-0.4429949614158572,0.09238987831171327,-0.050920737762382824,0.06397139148876457,0
-84409.39177991464,-23.332887780742812,-0.9471106766310021,-1.7275412651166833,0.32796369744035575,-0.5878064731687584,0.3684503133834429,0.5575036919763451,-0.17255724190326222,0.11184870822491043,0
74824.6081468685,-15.74495792033548,-1.8515990176079977,-4.682483123218565,-0.5309323055232084,0.1676546245008239,0.11841339468963681,-0.07269671139755615,0.10414901464525718,0.12277196452960142,1
-153790.39216669562,14.265581503060337,2.441360194628873,-1.8098500843058727,0.3395689767380833,0.13240918245990416,0.3385209802422542,0.29027586704292996,0.14916721505397576,-0.17808607555301348,0
-148709.39171773952,-28.273285465550586,1.9013013741247515,5.219900686651426,0.20922022046939348,-0.08332076326078751,0.06368750632481752,0.22738042761664118,-0.10334918952387577,0.06591219293352055,0
69090.60826082398,-25.9808196965002,-0.7222017112976833,-0.6709133234509317,0.38624331723395405,0.15644728837402877,0.21717138048462628,-0.11231576065780907,-0.03755173995316008,0.15887960056592934,1
-152642.39177477336,-21.800757295633368,3.4767222946441954,-1.8007440291673389,0.37222020995087857,0.35400248457937517,0.015072017514949096,0.3329125319509801,-0.055879212069830445,-0.13474010551670834,0
193397.60814917838,-16.296398863501015,-3.6060446420626695,-0.5985025537087793,0.4071329879549066,0.023467131215769915,0.14753567238982404,-0.24717249714941023,0.3973060044802279,0.11588085612989552,1
-60082.39180023524,-19.819724315113955,1.6257806774353718,-0.7676994587369785,-0.630464289677823,0.09038732644377487,-0.2091954947291349,-0.29092569380313554,-0.01570459000389317,0.014899150332049345,1
